v8-version,8,4,371,19,-node.17,0
tick,0x16c8a63,55683505,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x13d34e7,55684584,0,0x0,0,0x37312de3c3e5,0x37312de39c68,0x37312de39a16,0x37312de398ce,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0xf10f00,55685682,0,0x0,0,0xdda2c0,0x30fcf89c6e6e,0x30fcf89c69f3,0x30fcf89c5d3d,0x30fcf89dd28d,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f1166246a4a,55686718,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55688735,0,0x0,6
tick,0x1473223,55688865,0,0x0,0,0x37312de3a847,0x37312de39bc0,0x37312de39a16,0x37312de398ce,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55690497,0,0x0,6
tick,0x15ca3e5,55690994,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x14756df,55692052,0,0x0,0,0x37312de39766,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55693622,0,0x0,6
tick,0x16c84ba,55694172,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55695264,0,0x0,6
tick,0x147577e,55696287,0,0x0,0,0x30fcf89c536b,0x26249bbdc94f,0x30fcf89d410b,0x30fcf89d35ff,0x13bea27758a8,0x30fcf89d3410,0x30fcf89d31f6,0x26249bbdd1ee,0x26249bbdd043,0x30fcf89c4754
tick,0x16c7f46,55697343,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55698540,0,0x0,6
tick,0x1476230,55699450,0,0x0,0,0x30fcf89d03ce,0x30fcf89cfc67,0x30fcf89cc769,0x30fcf89cbff5,0x30fcf89c6bff,0x30fcf89c5d3d,0x30fcf89dd28d,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x16c7e9d,55700507,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55701820,0,0x0,6
tick,0x16c8436,55702635,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f116623fc00,55703694,0,0x0,0,0x13cd0c5,0x37312de2f968,0x37312de2f752,0x156163dff3b9
tick,0x16c7a12,55704769,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55706592,0,0x0,6
code-creation,LazyCompile,0,55706685,0x8d875b0eac0,1824,fastparse /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/parseurl/index.js:95:20,0x156163dd46f0,*
tick,0x1475653,55706896,0,0x0,0,0x18ac45a316e6,0x37312de3caf6,0x37312de3c8c1,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x1470c20,55707962,0,0x0,0,0x26249bbdcd9f,0x26249bbdcba4,0x30fcf89c47ed
tick,0x16c7baa,55709007,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55710084,0,0x0,6
tick,0x1475696,55711116,0,0x0,0,0x30fcf89d014e,0x30fcf89cfff1,0x30fcf89cfc4b,0x30fcf89cc769,0x30fcf89cbff5,0x30fcf89c6bff,0x30fcf89c5d3d,0x30fcf89dd28d,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x16c8146,55712191,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55713597,0,0x0,6
tick,0x7f1166246a74,55714315,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x1484f8e,55715349,0,0x0,0,0x354f58ed3c76,0x156163dc3a55,0x156163dc3892,0x156163dc35f3,0x37312de3f4a3,0x18ac45a31716,0x37312de3f2a0,0x37312de3ed91,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55716613,0,0x0,6
tick,0x16c809e,55717467,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55718879,0,0x0,6
tick,0x16c8250,55719594,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55721263,0,0x0,6
tick,0x16c7dff,55721709,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0xdce124,55722776,0,0x0,0,0xdda2c0,0x30fcf89c6b4d,0x30fcf89c5d3d,0x30fcf89dd28d,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55724426,0,0x0,6
tick,0x16c7ff2,55724937,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661ccd2e,55725997,0,0x0,6
tick,0x94bb70,55727050,0,0x0,6
tick,0x7f11661cbd18,55728566,0,0x0,6
tick,0x16c8815,55729160,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55730268,0,0x0,6
tick,0x7f11661cbd18,55731753,0,0x0,6
tick,0x15aa145,55732333,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x16c825f,55733390,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55734822,0,0x0,6
tick,0x16cab30,55735498,1,0xb30d90,6,0xbe7330,0x30fcf89cb687,0x30fcf89c9416,0x30fcf89c8f0b,0x30fcf89c8c8b,0x30fcf89c6b34,0x30fcf89c5d3d,0x30fcf89dd28d,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x16c7ec6,55736552,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55738454,0,0x0,6
tick,0x7f1166246b00,55738664,0,0x0,1
tick,0x1475692,55739756,0,0x0,0,0x30fcf89ca142,0x30fcf89c95c4,0x30fcf89c93f3,0x30fcf89c8f0b,0x30fcf89c8c8b,0x30fcf89c6b34,0x30fcf89c5d3d,0x30fcf89dd28d,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55740793,0,0x0,6
tick,0x7f11661cbd18,55742247,0,0x0,6
tick,0x16c7efe,55742893,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55743998,0,0x0,6
tick,0x7f11661cbd18,55745939,0,0x0,6
tick,0x1475715,55746072,0,0x0,0,0x26249bbdd36e,0x30fcf89d4926,0x37312de31470,0x37312de3100b,0x156163dff3e8
tick,0x147bfc0,55747148,0,0x0,0,0x30fcf89c8245,0x30fcf89c7150,0x30fcf89c6a87,0x30fcf89c5d3d,0x30fcf89dd28d,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55748743,0,0x0,6
tick,0x16c7dbc,55749312,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55750961,0,0x0,6
tick,0x16c8509,55751417,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55752789,0,0x0,6
tick,0x16c8509,55753594,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f116614b285,55754655,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55756121,0,0x0,6
tick,0x15cb4b2,55756838,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x139ad22,55757876,0,0x0,0,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0xd1aed0,55758913,0,0x0,0,0xdd8ab0,0x30fcf89c7514,0x30fcf89c7133,0x30fcf89c6a87,0x30fcf89c5d3d,0x30fcf89dd28d,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55760246,0,0x0,6
tick,0x7f1166246a3a,55761052,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x13ccfbb,55762123,0,0x0,0,0x30fcf89c4700
tick,0x7f11661cbd18,55763436,0,0x0,6
tick,0x16c79e3,55764246,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55766354,0,0x0,6
tick,0x1855c39,55766404,0,0x0,6
tick,0x16c8278,55767533,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661cbd18,55769465,0,0x0,6
tick,0xd0c599,55769620,0,0x0,0,0x1089030,0x13f2e7f,0x37312de3a847,0x37312de39bc0,0x37312de39a16,0x37312de398ce,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x7f11661ccd2e,55770679,0,0x0,6
tick,0x7f11661cbd18,55771816,0,0x0,6
tick,0x13cc55b,55772815,0,0x0,0,0x30fcf89d0405,0x30fcf89cfc67,0x30fcf89cc769,0x30fcf89cbff5,0x30fcf89c6bff,0x30fcf89c5d3d,0x30fcf89dd28d,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x16c8509,55773877,1,0xb3c130,6,0xbe7330,0x37312de3ede2,0x30fcf89dd266,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0xf2a4a9,55774912,0,0x0,0,0xdd69a0,0x30fcf89ccbd4,0x30fcf89cc942,0x30fcf89cc603,0x30fcf89cbff5,0x30fcf89c6bff,0x30fcf89c5d3d,0x30fcf89dd28d,0x37312de39789,0x37312de3d967,0x37312de3d728,0x37312de39789,0x37312de391e6,0x37312de3903b,0x37312de35d67,0x37312de3c923,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de398d7,0x37312de39789,0x37312de39558,0x37312de39203,0x37312de3903b,0x37312de35d67,0x37312de35208,0x37312de349c4,0x37312de347c1,0x13bea27758a8,0x37312de3123b,0x156163dff3e8
tick,0x147d9ae,55775966,0,0x0,0,0x30fcf89c47cd
